45.75925111	52.49281460	-40.03542156	-29.02999115	23.75886231	-21.94333094	19.70770894	-15.74437212	-15.28425182	-8.75235599	-5.90588791	-6.58683770	7.69346496	-8.47844699	-10.39891678	17.26472290	-5.45268403	4.50626034	13.97875968	-2.02144401	4.96222812	8.60864167	-10.82576597	-8.41936819	-12.13973487	13.39231275	11.44468061	1.02040825	0.44741842	-6.93026696	-4.63770558	-2.98790081	-0.55241059	6.35127713	4.83326187	2.14652007	-2.13863706	2.91216064	-0.40148979	2.65340434	5.21646293	2.04695249	-0.96079018	-2.38013420	-2.13961788	-10.12609849	-1.77136290	-5.74298835	1.81959232	-3.39590276	-1.79132473	-1.12601666	3.01199353	3.73517098	-4.42883309	-4.63174984	6.31207469	7.16823949	3.29325696	0.87118930	7.39184821	-4.18589685	6.24432117	-0.21820833	-4.43482770	3.29101901	2.51569469	-4.51501698	-10.45179970	-1.12261741	-0.73349197	-0.22994906	4.23351391	-2.47075051	0.08514777	1.80121300	2.43924927	-2.90537656	-3.35548920	1.31423907	-0.95682243	1.21880406	1.27681531	-2.80260219	-1.27543755	0.65381896	0.03849362	-1.46234108	-2.39235253	-1.76088498	0.45314838	2.90441759	-0.26918904	-1.93110656	-1.26568860	-0.18607007	-3.29166883	-0.16117707	0.47993045	2.43015654	1.06266610	0.73845279	-1.75184840	-2.21272321	4.24840529	-1.16221437	2.21059645	-0.59823243	2.03919287	2.19574904	-2.56122317	4.28853322	0.99624421	-0.67782389	1.01462604	-0.40202941	-3.38882588	-0.05621530	-2.04430652	5.19555379	-3.02713609	-0.41134061	0.69284934	1.41529798	4.07109895	1.19254204	-1.69986895	0.84758153	2.97033998	-0.02684870	1.47364199	-2.70349902	3.22634102	-1.92216462	-0.09709933	-1.40967324	-3.41583473	-0.50883387	2.09033609	-1.70389742	1.38228672	-0.45749930	0.18673472	-3.84930992	0.35536498	1.18728316	3.91375275	-2.05566566	-3.79376593	0.00455565	-1.46290933	-0.91279529	2.06626804	-0.60624032	2.86166417	2.82884776	0.04963714	-0.90509301	1.03409686	-0.83888583	0.20081290	-0.47613298	2.25055084	0.81762177	0.98813298	0.77143566	1.76251873	1.86687687	2.00485799	0.39786225	-0.18048571	-1.71456715	-3.08116719	1.42307529	1.06198884	-0.36813353	-0.34889498	1.12127767	-0.43834464	0.94499412	0.27496282	-1.10781366	-0.89022696	-2.78937827	0.12068979	0.40700088	-0.39199908	-0.78853435	-0.00914016	0.27636247	-0.49888745	1.18298704	0.82550413	2.06513499	-0.01103828	-1.87262356	-0.41379974	-0.99337648	-1.14121573	-0.91812897
-29.99694084	110.02066060	-18.50379948	-24.66109813	-14.80648934	-25.71809483	21.35671377	0.16288708	14.37357797	5.20187904	14.14006136	1.01977174	18.11610518	13.81515226	-12.31982848	-2.89048140	0.60726949	1.59698800	-6.39445858	-18.37647018	11.55131468	6.87109292	4.39496620	-4.70722098	2.17520984	1.43175099	-4.36543865	-5.37935517	8.07045901	-1.78948957	0.42988496	3.03880161	1.24819170	-0.96463133	9.72232924	2.95305034	-2.54969715	3.91544517	-2.80145651	3.07176483	3.79044649	0.04857189	-1.74972605	1.24251785	-2.92164356	1.36627662	-3.68340963	-1.90338161	-1.55711645	-1.18239851	0.51487741	-0.76590707	-2.94697896	0.64326579	-0.99103795	-2.91796776	-3.39564165	-0.96820556	-0.15198803	-2.98428572	-5.73232427	-1.28246042	-4.23444594	4.20997597	1.81465108	-1.51584969	4.39551835	1.18098830	5.04376271	-0.24359819	-2.22493801	-0.35335503	0.47837392	2.39219559	0.16096398	1.65126689	0.62764062	-0.82095270	-0.19118221	-4.48624085	3.72558985	-0.79375667	-0.10755235	5.25575154	-2.51675183	0.27764155	-2.89433175	-0.98579086	1.00945285	1.08276855	0.70132462	3.63048218	-3.43283126	-2.86612890	3.34587389	0.57585148	-3.97703645	0.42579031	-0.08469739	-0.21616093	-2.38959876	0.07125636	1.83801749	-0.49916243	4.42846013	-2.28001223	1.59125193	7.50984730	1.48104093	2.71305161	-0.41547848	-4.28403935	0.55577514	-2.36099380	0.54631163	-0.41459878	-1.83603660	-0.20756452	-0.19235173	-0.15440460	3.34435362	-0.42373213	-0.05383080	-1.92676370	1.65476366	-1.94649461	-0.92947076	-3.21595329	-0.07396472	0.05044747	0.28722554	0.99978834	-1.87079202	0.40756448	-1.16708696	-1.04918996	0.47496740	2.15845639	-4.11116944	1.88896229	-1.53791543	-1.98834655	-0.72819175	-1.15785896	0.79511684	0.48662464	-0.20528067	1.22980713	-1.50609858	1.34199948	-1.38474122	0.30634734	-0.13740903	0.58943201	0.23037378	1.22568093	2.30433628	-2.67224856	0.22567756	-1.02520127	0.84745119	-2.58075116	-1.44013910	2.06218995	1.85880000	1.72130324	-3.39866939	1.79696418	1.41466414	-0.31026146	1.42446860	1.75981124	2.80533153	2.43817057	-1.61462626	0.78940014	1.15104987	-0.63550669	-1.40249555	2.38144538	-0.22466379	2.18174545	0.89921851	0.93737397	0.15553403	0.75774756	0.16869346	-0.91697443	1.71353983	0.80816362	-2.20272784	2.69593481	1.36162320	-0.38158664	-1.96920958	1.23986438	-0.31130102	-0.98172767	0.53574302	-0.50772149
-19.53676463	103.12571352	13.27658866	-27.93614578	33.00957075	-18.20830530	35.59884391	-22.56043733	5.32136019	35.17501931	6.92542541	-4.51165313	13.35734287	10.45053870	-7.49527921	4.13550125	6.44160322	3.67958290	7.32224535	-0.65391149	6.06286632	-0.10214126	1.03568993	-5.82869373	7.08821194	0.64717064	-14.17549029	-12.82741180	-8.09724649	3.02023380	4.27345639	-3.86791544	4.05326463	-3.97953757	-5.28444126	0.93588354	1.72323733	-1.01535082	-11.19472036	4.02234993	3.76572890	0.96832670	-2.85209092	1.68857698	-3.50503489	1.00573768	5.36659273	-8.00607065	-3.65066749	4.47859359	-2.31684012	4.64529280	3.87688241	-1.96748421	0.03106645	-3.17720894	2.00649860	-2.18782416	-1.72533870	1.49829738	2.00931127	2.06973655	3.97057786	4.92247072	-3.92354659	-0.59889646	5.86108792	-2.79985339	1.69577517	4.79725815	-8.11891281	0.71489814	-4.86253250	3.76732789	8.22961786	10.12203437	-0.31108772	-0.54607428	-1.75812889	-1.43324125	2.57945714	-6.19093314	-1.28272650	-1.66881478	-7.88288035	-0.52563722	-0.34902517	-1.34760215	3.62135111	0.30789041	1.75742972	-4.44590760	-7.35123201	-0.81266306	0.17756839	-1.29618693	-2.23335634	-1.01323963	0.01363640	-3.17034985	0.84157300	1.14644585	1.30020861	-1.18319217	1.71545748	-1.15744905	-2.58197658	4.87932682	0.43550402	0.44755908	-3.19554897	0.25431076	-2.23135561	0.30372093	-0.56510145	-3.00345996	2.72347355	2.32538252	-0.06391371	-0.93001060	-3.96612915	-1.92523732	-1.22454162	0.68633037	-1.93478973	2.35637927	-0.72905887	-0.52007765	-2.81559452	-1.00663817	0.84317666	-1.28649566	2.02903928	0.27210540	0.55637188	-0.82000343	-3.27167988	2.95146163	1.72566717	-1.79141592	0.59584423	-2.13870712	2.00630243	-1.01694207	-1.43014338	0.39065733	-2.99350704	1.19988582	2.45094235	0.43060583	1.39935962	-0.75576464	2.08540179	1.88006692	2.04396625	1.33639077	2.27696860	-1.54722303	0.07903733	1.09817115	-0.68817927	-1.87736001	2.46183971	3.51392580	-1.58682668	1.60281640	0.30028314	1.49655871	-1.16801440	-0.34069871	-2.44057061	-0.90731599	-2.53131267	-0.54627342	0.56228235	4.03539738	0.72471781	-0.72769288	-0.27141621	0.45414676	0.65249105	-1.72278710	0.36523627	2.90413186	-1.03182684	-0.05825697	0.94915319	-1.38456083	0.66949590	-0.24266624	-1.68582862	0.77726900	-0.10340787	1.05029623	0.85471592	1.58081769	-0.11730287	1.86021111	0.90387867	-1.07070101
4.76536246	131.49671275	18.91041277	-29.49642248	18.68701417	-17.80061042	25.99021229	-23.79253961	8.12209489	14.93127035	19.27108001	-7.52769357	10.59449605	-1.03989632	-21.24516308	14.43206091	-2.65783307	5.17984934	-4.07294578	-9.58666578	0.57332930	2.03941901	3.97003483	-12.00045239	-1.59518830	9.38067132	0.93983826	-3.22057011	-4.95137217	-2.29616248	1.63955341	-0.81035764	0.74485865	5.79408754	4.86865218	4.14713979	6.28849428	0.92539063	4.15240462	5.62768927	-0.29335274	-1.19845304	-2.47843755	-1.56576858	-1.46620215	0.02944416	-0.55085201	-3.11906631	-8.11252881	-0.08579715	4.67686992	0.53324780	-1.52965719	-0.38120064	-2.18139467	-4.15314898	0.01892495	-6.22041436	3.03237921	1.40339677	3.68255724	-2.79147072	5.39267604	-2.05311457	2.37418447	2.57126383	0.58366990	-2.29969611	-2.04370784	-1.81690449	-2.92569002	4.07366828	0.19478824	1.45782647	-0.10078191	5.03222199	-1.20131105	-1.78012291	0.05529540	0.55753710	0.56039755	-2.17607968	-0.50264227	0.55626473	-0.36865224	0.61085749	-1.67753528	1.15165506	3.37920464	-0.67143965	-0.56046357	1.77895619	-0.31883285	0.26520062	2.70381168	-1.20634084	-2.93103631	-0.19163800	2.85454797	-1.68619232	-1.08138829	-1.58806900	0.37164581	-1.23613148	0.25506859	-1.68657895	0.54973946	3.66588670	-3.09959148	5.81765309	-0.31932852	2.15832432	-0.84729122	-2.31205592	-1.25350537	-1.41237562	0.82128179	1.78903210	1.09857627	-1.51358740	0.40057040	-1.04301901	-1.77688106	-2.01516200	0.97803975	0.80583488	0.26960313	-1.79190570	-0.53128689	-0.59448404	2.44275303	2.00787171	1.76174630	0.34126955	-1.42516571	-0.73701103	0.97757604	3.62673418	-0.67102711	-1.30495066	0.73351823	0.67935843	1.19374083	-0.84210988	-2.30885077	0.71371552	-0.53466444	0.75484314	1.71751558	1.78046407	2.41862051	2.64279486	-1.29554468	0.54257206	0.02901581	1.47272556	0.68799748	-1.07744691	-0.06650800	-0.49005763	-0.97960684	1.54081145	1.63863500	-0.18268244	0.82848133	2.28240234	-1.11765279	-1.09839138	-0.85566923	-2.55462674	-1.80692676	0.83126067	-1.29776088	1.85965469	-0.23915131	0.97594203	-2.36722382	-2.33459463	1.05802008	0.31216429	0.40676704	-1.85404029	-1.69563706	0.56964495	0.07482400	-0.96526903	-1.01070012	-0.93059587	-0.20416744	0.15641222	-0.03930876	0.15041059	1.05562438	-1.27572471	1.23146288	0.70647725	-0.01547264	0.17291601	-0.70627206	0.74972954
-60.24674424	49.58007584	24.33320818	-38.95807797	52.73439341	-28.26070498	-9.49657457	0.14090794	8.57597180	-2.15760528	7.50669948	7.42097068	20.16615303	-18.00551359	-20.50563825	4.78481746	2.12618125	7.95587507	6.59855147	2.21259683	-3.16274463	6.51276811	-2.28468548	-2.65715746	-14.20642779	3.14222937	-20.40975277	-10.24753735	-4.30997803	-0.65738348	2.95910928	0.53253187	-4.98164746	-10.84669520	7.51194211	2.95573170	2.22379012	-1.34219594	-16.20373631	11.32469888	7.80485573	3.14572342	4.55975182	-2.95950308	-2.44794306	-1.14288490	-0.38209571	-3.27653061	-1.11867939	-3.96449798	-1.10871266	-0.34443186	-0.96968707	3.30776319	10.52928117	-2.82838241	1.15860981	2.74759709	-10.26653986	0.70057965	-1.18633669	-6.67067505	-0.20496374	-9.17109831	-0.55631060	1.09314599	-3.92858670	4.33886607	-4.21988725	4.20666627	1.66366857	-5.01236193	-6.00694840	1.06002625	0.70985318	1.91943572	-4.97753905	-4.19222102	-5.06029054	-0.99759896	1.64351456	0.35293292	-4.42390787	6.16966619	-0.32775391	-1.90032879	0.31086942	2.47157755	-3.78429110	0.35184332	1.08970626	-0.53124457	-1.48393673	-0.97044318	6.02642748	5.23940584	-1.40735705	-3.13828683	7.14853414	2.85856400	-2.22953358	0.16744663	4.79212924	0.98164973	4.52780842	1.02811822	2.11614415	-1.53001637	2.66817469	0.59084127	4.33052305	7.57356248	1.56082876	2.04100344	-2.32037742	-3.27017285	3.69236163	-0.30638781	-0.97824969	5.35435408	3.78018003	-2.08426586	-0.84600609	4.54816622	-0.44321653	-1.31160581	-1.02056855	0.89540799	-3.51790176	0.25072909	3.29626311	1.74220882	1.55415821	0.11651906	2.39575237	-0.43223883	-1.88535329	-1.93217915	0.10651252	2.51545942	-2.45252561	-0.08989781	3.86360053	-1.75695733	0.09955522	-1.07607386	0.90352116	0.65748036	-0.08345979	-0.43224278	0.47905112	-1.50027510	-0.64493663	-1.12407437	3.34747116	0.51122102	1.86452349	-0.45259377	-0.16189280	-2.51624877	-2.66877335	1.28260161	-0.73355876	0.21340098	2.55512050	-1.34888055	-0.55281143	-0.25364086	-2.08653609	-0.53481157	-1.43318984	2.29818210	0.65410787	-2.00973366	-0.20869474	0.38851831	-0.98048980	1.78289546	4.04644186	-1.59569633	0.78324370	0.79927367	-0.36346017	-0.53344099	0.45258025	0.93637090	1.47802035	-3.24522009	0.17128758	-1.69596051	0.23785252	-0.20380766	-0.39746449	-0.82818341	1.47250475	-2.10556248	-2.62660898	-2.78902705	-0.92630408	0.84159375
-26.36595844	49.46742852	-23.50738887	-35.17379431	63.76492467	13.61119698	17.15869889	33.92550486	-11.72381120	0.41603148	11.59470632	14.06385282	16.56361295	11.90007335	-7.39338620	-6.60839721	-3.92497478	-13.96600281	14.51861899	13.92955521	15.41226263	-12.44876562	-10.06680759	-4.83588997	9.35909288	4.22900324	-8.80357206	-4.00072390	2.55712055	-1.06427816	9.81570115	-6.99426417	3.17208241	-16.53379002	-4.68289416	-7.05484652	-1.42544056	-3.42492557	-0.00182752	1.67752258	15.25934412	2.04453337	1.61400210	-6.96190446	1.24866276	8.88624856	2.25017402	2.62061477	-0.73190062	0.51751732	-9.62026964	-9.69252659	-7.38571232	6.30550308	2.00774956	-5.88927713	-5.72995736	-9.27040827	-0.45283087	-1.53722981	-3.71216247	-10.95692392	1.06593737	2.85018311	-3.65841108	1.96859068	-0.62400953	-2.13750182	-0.96876330	-3.65243123	-4.29205378	-5.96584917	2.42927328	-0.47238614	-1.45223763	-2.90218356	2.15698623	1.31485264	5.99243560	1.44858835	4.08100240	-0.24038056	-1.97214067	1.28497698	1.71033978	2.45790664	-1.79442823	-0.93472204	-2.76336841	5.01306888	-0.14292793	0.64130680	-2.65264845	-8.33873771	3.84043213	-0.14930605	-2.67682486	1.76829013	0.47989281	1.41976743	2.18995931	-6.32592603	1.89615740	-0.53671585	-2.58341688	2.44101325	2.84491291	-3.90055274	-2.75305516	5.87303874	-4.73372977	-1.85219915	-0.31187400	-0.21952674	-0.48421799	1.93409765	-0.84876706	1.38080528	2.21641314	2.71801888	3.27908877	-3.83866275	2.55508375	-0.92579807	-1.10345894	-0.05606900	-1.29535736	-1.33802796	0.18230979	-0.46019552	-2.00142757	-1.84210800	2.46015231	-2.36238463	-0.56733688	1.52633248	1.10828203	-1.47192877	1.05558569	-1.45010816	-1.05943590	-0.32460301	-0.21974873	-3.29211929	0.08399178	-0.87366046	3.17562502	-1.77430000	0.02197916	1.47001554	1.93435563	0.00828735	-2.42087442	2.68624525	-0.05459748	-2.41221631	-0.52600572	-2.66293268	-2.23475398	-0.60312205	1.53705129	-0.04892807	0.77418279	1.15921434	-1.21053346	4.00857177	0.33837048	-1.92840096	2.19488913	-1.21627196	0.15218685	1.47433511	-1.02483115	-3.61811711	2.59520870	3.37506243	0.11988515	0.23884217	-1.80315733	-0.15796583	0.77065504	0.95205142	-0.68738517	-2.90855888	-0.65802852	-1.54931543	0.47362396	1.31610031	1.65039503	1.08937978	-2.31576019	-1.00866187	0.96433004	-1.09423039	-1.40334645	0.25657370	2.61898441	2.69380431	0.21754792	-0.39608991
-19.50856780	73.43859260	-47.86735958	-36.28996734	-2.72518054	-12.41637492	-6.37415516	25.83139762	-11.45163826	-6.07046048	-15.66343137	19.92083754	9.76776668	0.94918426	-11.56340038	2.91523665	-12.77938983	-9.63609016	15.39450288	-0.39705012	-1.14013530	-3.59957085	7.54092621	4.02885264	4.93285575	0.77209756	-1.19749415	-13.40001601	2.53244891	-3.13211850	-8.83535021	1.19891666	-12.04300481	-5.72469608	-1.86198450	4.14560052	1.32367637	-4.05307939	-8.16067884	-2.71722976	2.15205132	5.94130114	-2.68491935	-2.11020510	1.22052987	-0.77877507	5.67202774	10.36374114	-0.11984604	4.00118648	2.48540801	2.78948383	1.52832577	3.40310185	3.58858186	-0.70190397	-2.25188907	-6.81230430	-1.22658958	1.41553342	-1.29685979	4.18703252	-6.06806204	-0.30665659	1.63214080	7.94903242	2.25117967	-1.93262467	2.11463589	3.56257351	-7.84174531	-2.90680245	1.68637553	0.88409595	-2.09310164	-2.46293558	1.64510934	1.88602681	-3.35267479	-0.72576150	5.41486198	-3.75714346	-3.45310917	-2.40488027	-0.44567972	-0.15648753	-0.00212538	1.18336382	1.68555301	2.70807231	-0.78190888	-0.99388436	-1.49627873	0.04966498	5.85634947	-3.88870084	-2.34865822	-0.62671526	1.84799199	-1.80012329	0.24232254	3.77197340	0.91143902	2.63834988	-1.23812652	-3.29815020	-2.18438638	-1.34326256	4.45990488	-2.53033802	-1.56340627	-4.21092980	-0.95577310	1.72225008	2.07715902	-2.41195515	-0.91845668	1.17764063	-2.40098625	4.36016906	-0.08449646	-0.68995054	0.22621699	0.69664854	0.21517506	-1.29987622	2.44912553	-1.94663962	-0.83085443	1.21429503	-3.10268246	1.58499000	-1.13699026	2.18831078	-4.44803822	0.18781706	-3.44861974	0.73732503	0.20939933	-2.36673642	0.95860691	3.16584208	-1.04899376	1.93288677	1.08684784	-0.79727371	3.32253029	1.85197284	0.90760741	-0.70866981	0.69508222	-1.39875442	1.91563421	0.73212416	3.09191324	0.67467602	1.19506862	-0.11263737	0.33640727	1.12504471	2.67005710	1.59912058	0.19488291	-2.74087246	0.66125442	0.24321059	-0.03242895	3.09823973	0.50659873	-0.96672508	1.40868670	-0.44969111	-2.05985366	1.97391147	-3.26040306	-0.28950634	-1.12739996	1.82172557	0.50979439	-0.34179012	-1.90594889	-0.90103157	2.39166892	-1.34685416	0.66613135	-0.51174553	-1.49927935	-0.29284985	-0.66303939	1.99348875	-1.07239843	1.49034214	0.13276045	0.36877933	0.31651260	1.05499834	-0.99940863	-0.82877946	1.86187636	0.65586891
-4.48202703	105.75226951	6.50675512	-35.08412430	-31.82990249	9.49963780	4.53016252	15.23193294	-1.28542285	6.66602444	-14.54882330	6.04276480	-6.30782517	-10.52198212	2.39930240	6.43476679	-9.06870706	-23.73074889	-1.39754051	-3.56679696	-12.81926028	-3.88375548	7.46871744	3.59695753	4.11552254	4.46962868	3.30914090	9.33013252	-1.38894158	4.92602103	2.43359644	-0.96964327	2.02282228	5.38563452	-7.63816606	-7.94462291	-3.16490977	0.98500493	-6.66788474	-1.68833887	-0.09637774	-1.16654070	-3.83778852	-8.57739037	-2.64349422	2.66785419	0.15034844	-5.26224245	10.02661174	0.87281949	5.25321552	6.40008636	-2.59682394	-1.04909608	0.62199820	1.15662247	4.56277478	-0.18393409	3.09088452	4.13273583	-1.82139456	-2.46792959	-6.42660297	-0.51855670	2.34456056	-0.39816287	-1.34106095	4.53125909	-0.64055911	1.34854973	3.09003698	-4.46097157	7.12676602	-2.65162051	0.19031943	-8.34048280	2.61553241	-4.42770414	-6.62221010	-2.28986956	-1.41066764	1.62364379	4.84385549	-0.16219147	-2.52798069	1.77251985	-0.34710572	0.12204850	-0.59088926	0.34408491	3.34406911	-0.46060985	-1.17929960	2.14428811	-1.51681389	0.81138417	1.82129679	-0.86705876	2.82501433	-3.14447696	-3.69337620	-0.68233176	1.47158537	2.89072685	-0.05921983	2.34362141	-1.69933954	-0.81470779	-0.85767668	-2.50775714	-0.32957552	-2.47150230	0.95191291	-0.02306715	-1.77081566	-1.31685926	2.63797691	-3.06883022	-0.02569254	-1.59786091	-1.64609578	0.02906531	0.31465298	0.16414886	-0.55681850	-0.15380870	-3.35454816	-1.23566736	-1.30746941	-0.22268934	0.29096759	1.37901613	1.85582141	1.10080257	0.20775231	0.61635019	1.67926710	1.55848175	1.21969245	2.86622240	0.77468612	1.77311204	-1.60362695	-0.82602076	-3.49325470	-0.16499470	2.99079510	-0.16984955	-3.27498950	-0.07432242	-1.73843196	-1.61866330	0.59241364	0.39703116	1.98995669	0.82417767	0.73372333	0.11139382	0.39011378	-0.01468537	-2.24934423	-1.46391714	0.21000580	1.83598030	0.47690786	-1.04158115	0.96877241	-0.88702347	-2.00465080	1.95935173	-0.57624038	-2.69379028	-3.28987378	-2.83746777	-1.38330339	0.32393054	1.31106238	-0.47352036	0.64974632	0.37632715	-0.36591776	-0.35349487	0.49907135	2.50524253	-1.99726043	-3.25947588	1.27874012	0.03550575	0.06638390	-0.04723372	-0.29691103	0.90827540	-1.04125724	1.48327270	0.78029241	-2.03856331	0.35878060	2.02471832	-0.40660043	1.49880638
29.25834215	106.24483630	36.10147108	-80.35744575	51.86524249	11.94550435	4.20648728	-0.76385801	3.10652319	28.38646471	-4.66677080	11.99607625	-0.31826226	-9.65000584	-10.99315106	2.14272905	9.12881723	8.05078590	1.67680851	5.46608504	4.74787215	-6.29075713	7.67179576	-16.50176828	-3.71315473	1.44322823	-0.91181443	-11.08228720	4.93357917	-5.60092844	-6.90870930	-1.35603589	-0.63563320	1.62319335	-7.04781881	-7.12385184	0.68182169	9.74294444	-1.67317001	-5.13805653	2.37559340	-0.29649198	-3.18379089	-5.50803071	2.72312695	0.25521817	9.51081617	-10.44591016	4.42452410	0.57631191	-7.75586284	-4.08991224	-0.85631275	2.22096330	-3.99933402	3.65873288	2.45398946	2.01800267	-2.33398021	2.21769429	9.00578307	1.24609224	1.01243282	-4.93273709	6.71004459	-7.15949767	-5.00862425	-0.65516726	-6.49410127	-0.35738560	-0.76263412	-0.20841436	5.32560529	-1.98636664	1.63463387	-1.35112019	0.09723627	1.90495784	2.37423428	3.82004886	-2.97562087	-1.02088456	1.81221980	0.01569162	5.04267272	-0.15153696	-1.85074692	-1.63135817	-5.52888722	3.22841387	-1.97451493	-3.49924188	0.92018163	-3.26157584	-2.25402887	-4.22106539	-1.33445304	0.75288656	2.59505648	2.99615618	-4.88237826	0.63689983	-0.47476029	-3.71137812	3.51067853	-2.10198531	-5.06134248	0.90019800	-2.02121717	1.91712071	-3.73624753	0.14507503	-2.03764737	1.18110390	0.09121290	2.48250545	0.12526709	-1.80582315	-1.83493464	-2.86363861	2.00799222	0.07306240	1.56240445	-0.49436604	-0.26073800	-5.07231290	0.73230553	-0.49520693	1.46210227	0.60373996	-2.39005690	1.77406969	1.41917370	-1.62787431	-1.44402011	0.19361730	3.00688462	-1.23315132	-2.94186536	-3.55929230	0.45400489	-1.58287663	-0.32542137	-0.88269277	-0.63434059	-0.85861422	-2.08329017	-1.63560118	-3.11288398	0.96779942	1.45347451	0.43730821	-1.37311409	-1.82193701	-2.89808675	4.73806735	-0.53989264	-2.29665820	-1.52214349	-0.69989041	1.27774998	-1.94042056	1.35165396	-0.36810570	-1.72817399	2.85878557	0.27008284	-0.80351816	-0.74846280	2.04093454	-1.86347601	-2.39127168	-0.68696289	-0.56864336	1.77947467	-2.10711567	2.77491481	1.63006433	2.81455959	-0.46522715	0.11198139	-0.56200821	-0.21060356	2.37744742	2.04304256	-0.68826137	-1.05553895	-1.04173640	3.02209270	1.55902673	-1.56239743	1.20779828	-1.50741548	-0.96587397	0.67826394	-1.65191107	-0.03133937	-1.40976481	-1.02564294	0.69390531
-7.18076303	89.49402586	135.42768490	-123.86433244	82.57242975	-5.61612636	31.18988292	17.40339154	32.66058130	4.35593778	3.42068184	7.53438180	-5.46339017	2.64589663	-0.06752795	-8.25371622	9.33723955	-14.84767842	1.27024574	-14.14433413	-8.45306152	-8.40477660	-2.01165062	3.49069930	15.18675763	-1.50087945	9.40201960	12.48647970	0.31895008	-13.03943380	-4.38139983	1.85718207	3.07447707	-6.11465260	1.36216005	-6.64164774	9.61620756	-2.93103882	14.48577105	1.57492721	-12.69415432	3.19419424	9.97201458	0.43203473	-6.10685382	1.79839615	-6.52925081	-0.18383557	5.74524715	3.02971227	-2.80669358	-10.19937568	-5.26961561	0.00876078	5.33509925	3.28307966	4.88205216	11.55449961	3.42859771	7.78663532	-8.35822319	8.70502257	-8.96726559	7.62129129	-1.81380032	-3.69910351	2.96166886	10.76255339	5.58457274	-2.36610195	3.96177353	-4.12111245	-7.30529984	0.63390981	-6.87504976	-0.80341724	-3.10640390	-7.93573323	6.86541867	2.14063959	3.21057332	-1.12646061	-1.31712428	-1.79813371	3.94309766	-4.38128385	-3.83444984	-1.44094823	-2.52826014	0.48671871	-0.39358862	-0.24463233	5.82470305	0.05314586	-6.80719036	0.73494245	2.11737028	-1.41557024	-2.53908203	4.17544083	-3.99879158	3.51198108	0.56808075	-1.59561039	-1.80783977	1.01030087	3.14683770	-2.68494325	2.71226185	2.08582486	2.25523883	-2.34548619	5.45929685	-4.10510828	-4.57416689	-2.95424187	0.35706799	-1.53938966	-7.50043551	5.28618844	-1.76306344	-2.15539430	-1.94924906	0.43540694	-1.40955834	1.02022620	-1.28649845	-1.30547562	2.02419643	4.45732015	1.20756424	3.27032007	-4.25912786	2.56046398	2.27006811	-0.18191285	1.66985610	-0.76146430	0.31670229	-0.49588535	0.34933115	1.49694698	-1.93012898	1.87656676	-2.01371427	1.92122378	1.31939382	-3.74142979	-0.77249197	-0.40517334	-2.25644443	-0.05064202	1.17046079	-0.25899069	1.84247423	2.93237440	-0.91913449	-0.99566888	-0.71776649	1.33465997	-0.17976493	1.52884678	-0.46370999	-1.38439913	-0.89275965	-0.38970268	-1.46328039	-0.51818073	-1.50164631	-0.04113935	2.64974404	0.95792312	-0.85407103	-1.18015330	0.52686935	1.73348443	-1.86648986	-1.41529415	-1.95790599	0.45641105	-1.21115728	1.29801119	-0.04099700	-1.24821024	-0.14941024	0.38895276	-0.98833118	-0.22299810	-2.61952151	1.62641415	0.73243654	-2.01234810	-0.67898803	-2.05901783	0.04089610	-0.85236194	0.94729695	1.06435654	0.73196554	-0.98620212
